tiss	pid	median_psi	mean_psi	sd_psi	exon_id
Artery_Tibial	chr7_107174448_107174745_+	0	0.010456243567753001	0.019924541424716564	ENSG00000105856.13_4
Artery_Tibial	chr7_120814005_120814247_-	0.04444	0.04764371329879102	0.04869467127501756	ENSG00000106025.8_8
Artery_Tibial	chr7_135672753_135672806_+	1	0.9953389536878217	0.014925537276516944	ENSG00000243317.7_2
Artery_Tibial	chr8_27604291_27604395_-	1	0.9996525214408233	5.668933145114564e-4	ENSG00000120885.21_10
Artery_Tibial	chr8_38742351_38742451_+	0.16776	0.17204641509433963	0.07426835473560219	ENSG00000147526.19_2
Artery_Tibial	chr8_56967110_56967218_-	0.02	0.02651418524871355	0.031212515007709926	ENSG00000104331.8_4
Artery_Tibial	chr8_66471602_66471618_+	1	0.833772962962963	0.19641404581406915	ENSG00000169085.11_3
Artery_Tibial	chr8_69638502_69638644_+	0.95477	0.9358756432246998	0.07066768642524839	ENSG00000137573.13_29
Artery_Tibial	chr8_90978579_90978652_-	1	0.987067615780446	0.02252752685713319	ENSG00000253250.2_3
Artery_Tibial	chr8_98044827_98045088_-	0.994	0.9933569982847341	0.0034879595663400665	ENSG00000156482.10_3
Artery_Tibial	chr8_120370336_120371081_+	0.17065	0.18005221269296742	0.05349207659870088	ENSG00000187955.11_54
Artery_Tibial	chr8_143922504_143925884_-	0.82373	0.8250049399656947	0.05990172253937006	ENSG00000178209.14_43
Artery_Tibial	chr9_34993200_34993444_+	1	0.9752994168096055	0.09697766196186922	ENSG00000137094.14_5
Artery_Tibial	chr9_35538632_35539108_+	0.06977	0.07850517241379311	0.05279887664128491	ENSG00000198853.11_2
Artery_Tibial	chr9_35835011_35835218_+	0.5283800000000001	0.5309389175257732	0.08521436078314461	ENSG00000137103.16_5
Artery_Tibial	chr9_38394477_38394565_+	0.02247	0.023377735849056603	0.019775979902879853	ENSG00000137124.7_2
Artery_Tibial	chr9_68256921_68256980_+	0.60465	0.6023267525773196	0.113807847452448	ENSG00000196873.15_9
Artery_Tibial	chr9_76625023_76625058_-	0.77632	0.7657723156089193	0.09839612031694132	ENSG00000106772.17_21
Artery_Tibial	chr9_111599339_111599407_-	0.5519799999999999	0.5503721993127147	0.13237714737171766	ENSG00000106853.18_2
Artery_Tibial	chr9_136889670_136889736_+	0.35	0.3646941978021978	0.26048686707356705	ENSG00000127191.17_6
Artery_Tibial	chr10_311537_311566_-	0.36134	0.3595041308089501	0.09309312343475232	ENSG00000151240.16_35
Artery_Tibial	chr10_5446609_5446858_+	0.53846	0.5297618010291595	0.14373040429897427	ENSG00000173848.18_4
Artery_Tibial	chr10_13291825_13291912_-	0.87705	0.8786761234991424	0.07592155331071586	ENSG00000107537.13_7
Artery_Tibial	chr10_15671603_15671647_-	0.92366	0.9182320754716982	0.049460836633256094	ENSG00000077943.7_8
Artery_Tibial	chr10_29532002_29532172_-	0.599075	0.6011239518900343	0.1170544364389302	ENSG00000197321.14_15
Artery_Tibial	chr10_37967917_37967939_-	0	0.024706362068965516	0.04660382403724598	ENSG00000175395.15_3
Artery_Tibial	chr10_45624583_45624637_-	0.413195	0.4394490934065934	0.27058682620603636	ENSG00000172671.19_12
Artery_Tibial	chr10_69007627_69007751_+	0.02804	0.05687485420240137	0.07817738217311261	ENSG00000198954.7_10
Artery_Tibial	chr10_73043887_73043957_-	0.46119	0.46106766723842196	0.11271363228006348	ENSG00000122884.12_10
Artery_Tibial	chr10_74111909_74112112_+	0.56317	0.5570621955403088	0.12481920426046623	ENSG00000035403.17_23
Artery_Tibial	chr10_80132591_80132826_+	1	0.9650438593481989	0.06159449185743852	ENSG00000189129.13_2
Artery_Tibial	chr10_86681436_86681803_+	0.52439	0.5241869982847341	0.12505042956246784	ENSG00000122367.19_5
Artery_Tibial	chr10_92091830_92091944_-	0.55556	0.5872173701298702	0.2715182514736151	ENSG00000107864.14_9
Artery_Tibial	chr10_95271633_95271784_-	0.95269	0.9498823327615781	0.02069385727488074	ENSG00000107438.8_3
Artery_Tibial	chr10_95842344_95842494_+	0.95014	0.9422475986277873	0.05360806345522453	ENSG00000138185.18_5
Artery_Tibial	chr10_101782839_101782924_-	0.89744	0.8911936833046472	0.1196227608857408	ENSG00000107833.10_2
Artery_Tibial	chr10_133419480_133419592_+	0.89552	0.8874518524871355	0.09578552684471586	ENSG00000148824.18_10
Artery_Tibial	chr11_6481757_6481852_+	0.9322	0.9355755231560892	0.05808069882771027	ENSG00000132286.11_2
Artery_Tibial	chr11_10687509_10687777_-	0.13537	0.1638585886402754	0.1083860456872967	ENSG00000072952.18_3
Artery_Tibial	chr11_12239436_12239585_+	1	0.9949981303602058	0.01282845681406769	ENSG00000133816.13_28
Artery_Tibial	chr11_12508584_12508642_+	1	0.9968826758147513	0.007851682226753216	ENSG00000197702.11_9
Artery_Tibial	chr11_57331668_57331889_-	0.97355	0.9731862264150943	0.02317186516489611	ENSG00000149136.8_10
Artery_Tibial	chr11_65187955_65188040_+	1	0.9817931903945112	0.08521503075216574	ENSG00000014216.15_10
Artery_Tibial	chr11_65393573_65393674_+	1	0.9544923826086956	0.17090630017580882	ENSG00000126391.13_4
Artery_Tibial	chr11_65871970_65872018_-	1	0.9950679588336192	0.011773005487029007	ENSG00000172638.12_4
Artery_Tibial	chr11_77411774_77412064_-	1	0.8226350854700855	0.20934133389278337	ENSG00000149269.9_2
Artery_Tibial	chr11_102209517_102209564_+	0.50478	0.504963859348199	0.05900592133220165	ENSG00000137693.13_7
Artery_Tibial	chr11_119017925_119018053_-	0.98508	0.982813756432247	0.015533672551718386	ENSG00000118181.10_2
Artery_Tibial	chr11_124756207_124756362_-	0.9189	0.908559897084048	0.053722416859121915	ENSG00000149564.11_4
Artery_Tibial	chr12_2681950_2682054_+	0	0.0045542881646655235	0.013362087740938671	ENSG00000151067.21_51
Artery_Tibial	chr12_11826402_11826556_+	0.09091	0.117433756432247	0.11757634238856565	ENSG00000139083.10_5
Artery_Tibial	chr12_14948800_14948896_-	0.04335	0.05117324185248714	0.0352980801871984	ENSG00000111348.8_7
Artery_Tibial	chr12_27293628_27293749_+	0.01538	0.03151281303602058	0.04174132572371041	ENSG00000211455.7_4
Artery_Tibial	chr12_29583407_29583574_-	0.93103	0.9361121612349914	0.0481690651338685	ENSG00000133687.15_13
Artery_Tibial	chr12_47079142_47079248_-	0.27389	0.2756305488850772	0.07838320357132456	ENSG00000139211.6_3
Artery_Tibial	chr12_51913974_51914073_+	0.85965	0.8578331873905429	0.12141406067305781	ENSG00000139567.12_6
Artery_Tibial	chr12_52073575_52073903_+	1	0.9804918213058419	0.05099062238156719	ENSG00000123395.14_4
Artery_Tibial	chr12_54282800_54282874_+	0.99794	0.9969304802744425	0.00460772395482349	ENSG00000135486.17_9
Artery_Tibial	chr12_56639959_56640192_-	0.99458	0.9934225728987993	0.010317407481963976	ENSG00000110955.8_8
Artery_Tibial	chr12_57623836_57623913_+	0.8379350000000001	0.8156856551724138	0.1610052244673682	ENSG00000135502.17_10
Artery_Tibial	chr12_64688216_64688453_+	0.95724	0.9559490566037736	0.022637520908627407	ENSG00000153179.12_7
Artery_Tibial	chr12_75490406_75490518_+	0.98069	0.9759302058319039	0.026486684600492097	ENSG00000139278.9_5
Artery_Tibial	chr12_104137376_104138017_-	0.62162	0.6120467581475129	0.12873597620600422	ENSG00000120837.7_2
Artery_Tibial	chr12_105370634_105371518_+	0.98989	0.988217770154374	0.011622740707271019	ENSG00000235162.8_9
Artery_Tibial	chr12_109089620_109090207_-	0.62963	0.6402417068965517	0.14599145080495302	ENSG00000189046.10_2
Artery_Tibial	chr12_109581395_109581550_+	0.88889	0.865788051724138	0.15446322921585598	ENSG00000110921.13_6
Artery_Tibial	chr12_110455586_110455682_-	1	0.9915290566037736	0.02170855626447452	ENSG00000111231.8_7
Artery_Tibial	chr12_113288495_113288526_+	0.1028	0.10861809605488851	0.06793886027430988	ENSG00000186815.12_26
Artery_Tibial	chr12_118017690_118018053_+	0.07317	0.1227390687361419	0.15200928887998091	ENSG00000111445.13_3
Artery_Tibial	chr13_35645869_35645931_+	0.6	0.594892490118577	0.19878428993079905	ENSG00000172915.18_51
Artery_Tibial	chr13_50910143_50910438_+	0.06667	0.07187087931034483	0.06748694874467387	ENSG00000136104.19_2
Artery_Tibial	chr13_80338733_80339659_-	0.032535	0.033744158075601376	0.021689150445612704	ENSG00000136158.11_2
Artery_Tibial	chr13_95990145_95991473_-	0.58974	0.5848173927958834	0.12147405391819847	ENSG00000102595.19_10
Artery_Tibial	chr13_113185485_113188608_-	1	0.9396635334476844	0.07728032857109803	ENSG00000126226.21_9
Artery_Tibial	chr14_22575059_22575233_-	1	0.9942398799313894	0.00913767377095077	ENSG00000129562.10_2
Artery_Tibial	chr14_22767248_22767409_+	0.95192	0.9508741166380789	0.0249776921269034	ENSG00000155463.12_2
Artery_Tibial	chr14_23347460_23347731_-	0.79167	0.7883235506003431	0.08858968497577453	ENSG00000092096.16_8
Artery_Tibial	chr14_59630446_59630814_-	0.13508	0.1426539794168096	0.09729173181555398	ENSG00000139970.16_4
Artery_Tibial	chr14_73316390_73316422_-	0.39806	0.40101603773584904	0.08543414092130132	ENSG00000133961.19_13
Artery_Tibial	chr14_75960269_75960386_-	0	0.01105	0.01845587974715319	ENSG00000119699.7_9
Artery_Tibial	chr15_40037309_40037355_-	0.02264	0.02448835334476844	0.010520899869004889	ENSG00000140319.10_5
Artery_Tibial	chr15_40418130_40421299_+	0.495855	0.5142743986254296	0.1518298675631157	ENSG00000128928.8_14
Artery_Tibial	chr15_42280917_42281133_+	0.33333	0.34331448873483533	0.12580085930909438	ENSG00000214013.9_7
Artery_Tibial	chr15_61864306_61867947_-	0.02597	0.030659245283018867	0.037704040780558265	ENSG00000129003.15_82
Artery_Tibial	chr15_74625802_74625968_+	1	0.9847818867924528	0.021770930022128113	ENSG00000179335.18_16
Artery_Tibial	chr15_74838643_74838745_-	1	0.9655997084048027	0.05362971927744326	ENSG00000140474.12_10
Artery_Tibial	chr15_76576859_76576985_-	0.11828	0.12921211703958693	0.11404362984293245	ENSG00000140386.12_30
Artery_Tibial	chr15_78017847_78017957_-	1	0.9492360996563574	0.07493981826226363	ENSG00000167202.11_9
Artery_Tibial	chr15_88072601_88072907_-	0.00613	0.007769159519725557	0.00957778548109804	ENSG00000140538.16_20
Artery_Tibial	chr15_88892974_88893112_-	0.055035	0.06823838487972508	0.06920119782575607	ENSG00000140511.11_2
Artery_Tibial	chr15_95274040_95277376_-	0.41935	0.4234313769363167	0.14152417480768906	ENSG00000248441.6_5
Artery_Tibial	chr16_398208_398394_+	0.27809	0.283202384219554	0.08015991255013045	ENSG00000103202.12_4
Artery_Tibial	chr16_491134_491268_+	0.80339	0.7970648370497427	0.07835133529520814	ENSG00000090565.15_7
Artery_Tibial	chr16_596317_596448_+	0.46429	0.4593072508591065	0.18464523083717754	ENSG00000197562.9_4
Artery_Tibial	chr16_635518_635774_-	0.8626	0.8445014751286449	0.11745411656103404	ENSG00000130731.15_2
Artery_Tibial	chr16_1212511_1212528_+	0.63158	0.6320309948542024	0.07593789628915854	ENSG00000196557.12_26
Artery_Tibial	chr16_1357700_1357832_+	0.04918	0.052431680960548885	0.03240462878332854	ENSG00000090581.9_3
Artery_Tibial	chr16_2091423_2091435_-	0.17681	0.18733878216123498	0.1007555920871416	ENSG00000008710.19_41
Artery_Tibial	chr16_3393649_3393814_-	0.48387	0.5037827551020408	0.25306794719149006	ENSG00000140987.19_3
Artery_Tibial	chr16_3672700_3672820_-	0.97523	0.9764616981132076	0.0226928788510379	ENSG00000126602.10_15
Artery_Tibial	chr16_15036016_15037852_+	0.71171	0.7131778216123499	0.15181084937466807	ENSG00000179889.18_24
Artery_Tibial	chr16_15084642_15084705_-	0.87611000000000006	0.8385128130360205	0.17186980170101662	ENSG00000085721.12_8
Artery_Tibial	chr16_28986799_28986893_+	0.92208	0.890912641509434	0.10805843158996885	ENSG00000213658.11_8
Artery_Tibial	chr16_30003436_30003526_+	0.11538	0.12787919382504287	0.09375271820408626	ENSG00000169592.14_10
Artery_Tibial	chr16_30108373_30108432_-	0.04784	0.17084097770154374	0.25867753007468064	ENSG00000102886.14_7
Artery_Tibial	chr16_30887795_30887990_-	0.86494	0.8560690222984563	0.0653173986486341	ENSG00000099385.11_6
Artery_Tibial	chr16_55820372_55820479_-	0.99197	0.9820717495711835	0.02615827916272489	ENSG00000198848.12_7
Artery_Tibial	chr16_70550650_70550678_+	0.26027	0.26726250428816467	0.08413529234786098	ENSG00000189091.12_14
Artery_Tibial	chr16_83180870_83181094_+	0.03571	0.0418336192109777	0.036800405063311774	ENSG00000140945.16_16
Artery_Tibial	chr16_87730552_87730644_-	0.91549	0.8795747855917667	0.14206473011455967	ENSG00000104731.13_13
Artery_Tibial	chr17_3930301_3930434_-	1	0.888608384879725	0.1735065565804031	ENSG00000074370.17_18
Artery_Tibial	chr17_4718261_4718345_+	0.90476	0.8943423670668954	0.09193495702909003	ENSG00000141480.17_10
Artery_Tibial	chr17_4972232_4972536_-	1	0.9860093653516295	0.02267517159011598	ENSG00000108509.20_19
Artery_Tibial	chr17_7220464_7220529_+	0.98279	0.9699304116638079	0.07231707368403394	ENSG00000072778.19_3
Artery_Tibial	chr17_10713295_10715588_-	0.69892	0.7090055094991364	0.2026517684090521	ENSG00000187824.8_7
Artery_Tibial	chr17_15235219_15235284_-	0.00441	0.005691080617495712	0.006330440343854281	ENSG00000109099.13_5
Artery_Tibial	chr17_29571591_29571719_+	0.84071	0.8343408061749571	0.09646392966097547	ENSG00000167543.15_6
Artery_Tibial	chr17_35600937_35601071_+	0.00906	0.016791996557659207	0.022761411813220694	ENSG00000006125.17_6
Artery_Tibial	chr17_38185868_38185988_-	0.21053	0.2432283361921098	0.15998456445995046	ENSG00000274611.3_9
Artery_Tibial	chr17_41689778_41689941_+	0.96457	0.9436914922813036	0.04119866423037534	ENSG00000173812.10_2
Artery_Tibial	chr17_43773974_43774109_-	0.01952	0.01949830188679245	0.012802904807506862	ENSG00000108861.8_5
Artery_Tibial	chr17_44187206_44187743_+	0.75295	0.7570564604810996	0.10365999741233825	ENSG00000168591.15_2
Artery_Tibial	chr17_49707343_49707444_-	0.02158	0.02533802744425386	0.029775797121358548	ENSG00000121073.13_3
Artery_Tibial	chr17_56998374_56998498_+	0.86713	0.8602966209262436	0.05947350680850895	ENSG00000121064.12_13
Artery_Tibial	chr17_58705878_58706022_+	0.1215	0.12519512864493998	0.07943938921406278	ENSG00000108384.14_6
Artery_Tibial	chr17_77373190_77373552_+	0.565395	0.5697727835051546	0.15926844364776277	ENSG00000184640.17_12
Artery_Tibial	chr17_79083482_79083590_+	0.93172	0.9202933333333333	0.08319141042328661	ENSG00000167280.16_9
Artery_Tibial	chr17_81250070_81250093_-	0.32766	0.33375471698113207	0.10830851552837054	ENSG00000157637.12_17
Artery_Tibial	chr18_3249361_3249925_+	0.00162	0.0018909090909090909	0.002106236451589214	ENSG00000101608.12_2
Artery_Tibial	chr18_36139419_36139613_+	0.17949	0.1834820790378007	0.10496395248274167	ENSG00000134759.13_8
Artery_Tibial	chr18_48625189_48625236_+	0.08418	0.08618235395189003	0.05127051865438508	ENSG00000134030.13_7
Artery_Tibial	chr18_79372825_79372882_+	0.85542	0.8602707718696397	0.1012695476166903	ENSG00000166377.19_37
Artery_Tibial	chr19_899440_899495_-	0.91026	0.9070631560891939	0.06034166895284811	ENSG00000198858.9_8
Artery_Tibial	chr19_1010991_1011095_-	0.05116	0.0570453859348199	0.031928684614033406	ENSG00000182087.12_11
Artery_Tibial	chr19_2477029_2477436_+	1	0.997335025728988	0.003768271358135783	ENSG00000099860.8_2
Artery_Tibial	chr19_11221851_11222020_-	1	0.9512864371772806	0.11956809887750562	ENSG00000130158.13_29
Artery_Tibial	chr19_13090299_13090390_+	1	0.9926184905660377	0.010568490796594106	ENSG00000008441.16_13
Artery_Tibial	chr19_19336122_19336187_+	0.92899	0.9217554655172414	0.08479351758117969	ENSG00000129933.20_5
Artery_Tibial	chr19_36151904_36152025_-	0	7.125728987993139e-4	0.0016861359782658122	ENSG00000161281.10_2
Artery_Tibial	chr19_38405519_38405635_+	1	0.9844819897084048	0.03232264358733859	ENSG00000130244.12_5
Artery_Tibial	chr19_45298143_45298222_+	0.03356	0.03717696397941681	0.04538275165724569	ENSG00000007047.14_16
Artery_Tibial	chr19_47754709_47754891_+	0.9917	0.9896092967409948	0.012612635840216362	ENSG00000105373.18_10
Artery_Tibial	chr19_49293827_49294028_-	1	0.967809089347079	0.10416354299789808	ENSG00000063127.15_10
Artery_Tibial	chr19_58392976_58393185_+	0.97412	0.9733332590051458	0.009462074869620266	ENSG00000083845.8_4
Artery_Tibial	chr20_13279634_13279898_+	0.94931	0.9483139759036144	0.04783636101724119	ENSG00000101230.5_3
Artery_Tibial	chr20_44176817_44177972_-	0.06164	0.06723209262435678	0.03695696798379136	ENSG00000149596.6_2
Artery_Tibial	chr20_44719897_44721511_+	0.9781	0.9761263293310463	0.012917675505094893	ENSG00000064205.10_2
Artery_Tibial	chr20_45335782_45335920_-	0.98847	0.9869344082332762	0.014379181015805207	ENSG00000124145.6_2
Artery_Tibial	chr20_45840322_45840458_+	0.18644	0.19013005145797598	0.06186524853629725	ENSG00000124104.18_4
Artery_Tibial	chr20_45893988_45894072_+	0.96943	0.9674237392795884	0.02255534349138541	ENSG00000064601.16_6
Artery_Tibial	chr21_45282804_45282938_-	0	0.016123247422680412	0.027777998462061623	ENSG00000186866.16_5
Artery_Tibial	chr21_46658745_46659430_+	0.92632	0.9188029674099485	0.053373998315304864	ENSG00000160310.17_9
Artery_Tibial	chr22_25112424_25112462_+	0.03297	0.047310731707317075	0.0576659655309395	ENSG00000197077.13_8
Artery_Tibial	chr22_42601970_42602107_-	0.79661	0.7902025557461406	0.11523995250529467	ENSG00000100227.17_4
Artery_Tibial	chr22_50457034_50457347_-	0.5638700000000001	0.5617881443298969	0.10702506424471318	ENSG00000100241.20_29
Artery_Tibial	chr22_50579974_50580082_-	0.96721	0.9629391766723843	0.033798410285232935	ENSG00000100288.19_10
Brain_Cerebellum	chr1_1522744_1522899_+	0.76471	0.7103213875598086	0.25826520805337655	ENSG00000197785.13_9
Brain_Cerebellum	chr1_1642347_1642508_-	0.53374	0.6422397607655502	0.24680418062598072	ENSG00000248333.8_14
Brain_Cerebellum	chr1_2189548_2189781_-	0.8617	0.8602905263157895	0.07331394373101707	ENSG00000162585.16_12
Brain_Cerebellum	chr1_3873014_3873137_+	0.1746	0.17182483253588518	0.09508229880100881	ENSG00000169598.15_9
Brain_Cerebellum	chr1_9579954_9580234_+	0.69048	0.7227761244019139	0.27621992864139533	ENSG00000171612.6_6
Brain_Cerebellum	chr1_9598449_9598625_+	0.50538	0.6501023671497584	0.32745391533267626	ENSG00000188807.12_4
Brain_Cerebellum	chr1_10463431_10463620_-	1	0.7952856459330143	0.31176602115653634	ENSG00000160049.11_4
Brain_Cerebellum	chr1_11080499_11080549_-	1	0.9838456937799043	0.03997585690405486	ENSG00000171824.13_14
Brain_Cerebellum	chr1_11981970_11982114_+	0.78947	0.7861926315789474	0.10761736637925537	ENSG00000116688.16_3
Brain_Cerebellum	chr1_15427898_15428009_+	0	0.006760956937799043	0.011453097332291577	ENSG00000142634.12_4
Brain_Cerebellum	chr1_27347808_27347880_+	1	0.986957990430622	0.018275262172693367	ENSG00000142765.17_5
Brain_Cerebellum	chr1_27558305_27558530_-	0.88095	0.8719952153110048	0.09569213662874088	ENSG00000126705.13_4
Brain_Cerebellum	chr1_31728025_31728081_-	0.63081	0.6281761244019138	0.07581514265356627	ENSG00000121753.12_36
Brain_Cerebellum	chr1_36462088_36462163_-	1	0.9799515311004785	0.03811721233892393	ENSG00000116898.11_3
Brain_Cerebellum	chr1_39691065_39691170_-	0.01961	0.026872535885167463	0.03070958635376157	ENSG00000116983.12_2
Brain_Cerebellum	chr1_42660862_42660955_+	1	0.9555586602870814	0.11236589633752317	ENSG00000171960.10_3
Brain_Cerebellum	chr1_46309101_46309143_+	0.94401	0.8960773684210527	0.10246244808964047	ENSG00000173660.11_2
Brain_Cerebellum	chr1_46411612_46411651_+	0.96286	0.9532698564593302	0.05068509575990594	ENSG00000117480.15_12
Brain_Cerebellum	chr1_52899174_52899224_-	0.97836	0.9667583732057417	0.04500910364362254	ENSG00000121310.16_14
Brain_Cerebellum	chr1_53257240_53257464_-	0.80645	0.8052852153110048	0.07258598089293135	ENSG00000157193.15_18
Brain_Cerebellum	chr1_53921561_53921767_-	0.86441	0.8819566507177033	0.10566272956675692	ENSG00000081870.11_6
Brain_Cerebellum	chr1_54218172_54218383_+	0.75182	0.7263052631578948	0.12782312500713267	ENSG00000116221.15_10
Brain_Cerebellum	chr1_71065678_71066765_-	0.74627	0.7462874641148325	0.06793803824201126	ENSG00000132485.13_10
Brain_Cerebellum	chr1_77745421_77745638_-	0.285055	0.28735470873786406	0.1083124938615122	ENSG00000077254.14_4
Brain_Cerebellum	chr1_113901238_113901383_-	0.9	0.8725787081339713	0.14062447930760347	ENSG00000134262.12_4
Brain_Cerebellum	chr1_114576688_114576758_-	0.70492	0.6856766028708134	0.12023112700704755	ENSG00000116752.5_3
Brain_Cerebellum	chr1_114780110_114780215_-	1	0.8988755729166666	0.15954465844197474	ENSG00000052723.11_2
Brain_Cerebellum	chr1_120807607_120807709_+	0.64427	0.6250668421052632	0.15512044172494255	ENSG00000273136.6_8
Brain_Cerebellum	chr1_144955439_144955601_-	0.67315	0.6796720574162679	0.09001576389228763	ENSG00000196369.10_5
Brain_Cerebellum	chr1_150142838_150142931_+	0.00639	0.00643799043062201	0.006514787821970306	ENSG00000136631.12_16
Brain_Cerebellum	chr1_155285724_155285964_+	1	0.9895536363636364	0.02409980643837483	ENSG00000143630.9_5
Brain_Cerebellum	chr1_155680382_155680456_-	0.69697	0.6844506220095694	0.1338081281418389	ENSG00000163374.19_2
Brain_Cerebellum	chr1_156381806_156381943_+	0.93074	0.9113200966183574	0.08499560301014741	ENSG00000132677.12_7
Brain_Cerebellum	chr1_156658127_156658271_+	0.82963	0.8214346411483253	0.07647159592714568	ENSG00000132692.18_13
Brain_Cerebellum	chr1_171591152_171591313_+	0.09195	0.09921612440191388	0.0614049038758606	ENSG00000117523.15_34
Brain_Cerebellum	chr1_201467486_201467583_-	0	0.00710377990430622	0.017229448419934144	ENSG00000174307.6_2
Brain_Cerebellum	chr1_203067695_203067792_+	0.98131	0.9803422488038277	0.010689101036862762	ENSG00000143847.15_32
Brain_Cerebellum	chr1_206605400_206605507_-	0.90588	0.9000445933014354	0.10413010896577043	ENSG00000143486.15_5
Brain_Cerebellum	chr1_207790253_207790345_+	0.33333	0.3272925358851675	0.11793555019903841	ENSG00000117335.19_9
Brain_Cerebellum	chr1_224360495_224360563_+	1	0.9581598086124402	0.08030086075768263	ENSG00000143771.11_2
Brain_Cerebellum	chr1_226974855_226975079_+	0	0.007450047846889952	0.013617480723235839	ENSG00000163050.16_12
Brain_Cerebellum	chr1_228413796_228413892_-	0.76536	0.7594372248803828	0.08702051182796013	ENSG00000162931.11_3
Brain_Cerebellum	chr1_230990110_230990263_+	1	0.9540281818181818	0.07176687277852568	ENSG00000173409.13_3
Brain_Cerebellum	chr1_233629558_233629914_+	0.01599	0.01770598086124402	0.010779402505902046	ENSG00000135750.14_2
Brain_Cerebellum	chr1_234405312_234405480_-	0.0596	0.05979693779904306	0.02521605479499117	ENSG00000059588.9_25
Brain_Cerebellum	chr1_241424626_241424714_+	0.14019	0.15171425837320573	0.07444251628160327	ENSG00000225554.1_2
Brain_Cerebellum	chr2_25387289_25387378_-	0.71533	0.7031507655502393	0.10464999359305523	ENSG00000138101.18_24
Brain_Cerebellum	chr2_27092332_27092448_+	0.60784	0.609917033492823	0.10799961135437473	ENSG00000138030.12_3
Brain_Cerebellum	chr2_27492666_27492790_-	0.89212	0.8755158851674641	0.07858650874077353	ENSG00000115226.9_6
Brain_Cerebellum	chr2_28327274_28327447_+	0.22137	0.2190481818181818	0.06750811297074323	ENSG00000158019.20_12
Brain_Cerebellum	chr2_44359497_44360676_-	0.07438	0.08263224880382775	0.053863716712566775	ENSG00000138078.15_2
Brain_Cerebellum	chr2_70289350_70289372_-	0.744	0.7440203827751196	0.09041465906528233	ENSG00000143977.13_4
Brain_Cerebellum	chr2_71070502_71070586_+	0.8	0.7961419617224881	0.09912556282931914	ENSG00000124357.12_4
Brain_Cerebellum	chr2_74424875_74424975_+	0.6422	0.6418048325358852	0.11009388838926953	ENSG00000005448.16_7
Brain_Cerebellum	chr2_86542252_86542313_-	0.76687	0.7551726315789473	0.08417787279066113	ENSG00000115561.15_5
Brain_Cerebellum	chr2_97658427_97658643_-	0.93841	0.9305333971291866	0.04370908760069008	ENSG00000115073.7_6
Brain_Cerebellum	chr2_101867536_101868037_+	0.914265	0.9158873076923076	0.08614227877035921	ENSG00000071054.16_23
Brain_Cerebellum	chr2_108729132_108729199_+	1	0.9520931092436975	0.14162660596272814	ENSG00000153201.15_2
Brain_Cerebellum	chr2_130339560_130339762_-	0.09375	0.10206363636363637	0.054563667708729696	ENSG00000136710.9_5
Brain_Cerebellum	chr2_131039372_131039670_+	0.07345	0.08232712918660287	0.056701513193649224	ENSG00000136002.18_11
Brain_Cerebellum	chr2_165862944_165863065_-	0	0.05412783653846154	0.08716520715730035	ENSG00000123607.14_31
Brain_Cerebellum	chr2_182167887_182168290_-	0.27869	0.2899705741626794	0.11118640568992989	ENSG00000115252.18_19
Brain_Cerebellum	chr2_197409770_197410007_-	1	0.9940233492822966	0.012191364309558498	ENSG00000115524.15_7
Brain_Cerebellum	chr2_219488498_219488665_+	0.936	0.9235331578947369	0.08777663138274808	ENSG00000072195.14_42
Brain_Cerebellum	chr2_219558184_219558459_-	0.69792	0.676037081339713	0.10592716194666542	ENSG00000124006.14_11
Brain_Cerebellum	chr2_219614161_219614242_+	0.93994	0.9365910526315789	0.0377181015235455	ENSG00000144589.21_25
Brain_Cerebellum	chr2_233263992_233264065_+	1	0.9766782296650718	0.03172233183034773	ENSG00000085978.21_6
Brain_Cerebellum	chr2_241071576_241071720_+	0.76744	0.7778127751196172	0.15058684893146493	ENSG00000162804.13_28
Brain_Cerebellum	chr2_241682799_241682915_-	0.18919	0.1942598086124402	0.10755819804324238	ENSG00000168393.12_4
Brain_Cerebellum	chr2_241694115_241694289_+	0.85075	0.8327713397129186	0.1754908048493085	ENSG00000168395.15_3
Brain_Cerebellum	chr3_9756471_9756621_+	0.84127	0.8325384688995215	0.1317798579747177	ENSG00000114026.21_5
Brain_Cerebellum	chr3_10379243_10379284_-	0.34815	0.35382712918660286	0.0967944979532747	ENSG00000157087.17_12
Brain_Cerebellum	chr3_28318732_28318879_+	0.16201	0.1660908133971292	0.06523744787762015	ENSG00000187118.12_11
Brain_Cerebellum	chr3_33658974_33659441_-	0.75	0.7603389447236181	0.16883482398573735	ENSG00000163539.16_9
Brain_Cerebellum	chr3_40461608_40461661_+	1	0.9992188516746412	0.0012697003818321014	ENSG00000188846.13_5
Brain_Cerebellum	chr3_46683130_46683326_-	0.4717	0.47832444976076555	0.13327617840268255	ENSG00000178038.16_10
Brain_Cerebellum	chr3_47853163_47853352_-	0.82334	0.8247067942583732	0.06341493269121638	ENSG00000047849.21_24
Brain_Cerebellum	chr3_49360928_49361066_-	0.01418	0.014822105263157895	0.007541252023704038	ENSG00000067560.10_7
Brain_Cerebellum	chr3_49421492_49421572_-	0.76812	0.7768616746411483	0.09232328146023591	ENSG00000145020.15_4
Brain_Cerebellum	chr3_49674486_49674621_+	1	0.9224671219512195	0.11211930541645532	ENSG00000164062.12_2
